segment_id,segment_length_m,avg_speed_kmh,speed_limit_kmh,road_gradient_deg,traffic_density,vehicle_mass_kg,start_SOC_%,ambient_temp_C,accel_mps2,regen_efficiency,weather_condition,road_type,num_stops,vehicle_speed_var,payload_weight_kg,wind_speed_mps,lane_changes,tire_pressure_Pa,energy_consumed_Wh
5729,1240.0792142115897,22.60899116085264,119.10262181486927,-3.055751936413465,0.29603846990913246,2304.977325441984,49.324546610425735,38.318079705124056,0.5785105134796067,0.8260328224399216,sunny,highway,6,13.621679674692093,433.7707187797593,6.610545377247173,1,197176.6082921448,190.59510640930336
5730,1984.2899967347055,71.38307992417272,72.85459274699261,6.194734047881402,0.2822165563842078,1901.4916757546293,65.09038143123567,43.509335622056916,1.7220792194901064,0.6578574342572476,rainy,city,8,8.815965342654723,428.2747861048796,15.73217962820975,1,229272.73465504067,3419.1750837548675
5731,758.6830559245986,18.420207768343165,108.10181074123352,-7.262546767072141,0.6271920782008962,2331.840812447072,88.37881163682145,16.97339515003621,2.2273376165072634,0.5008282417122696,sunny,rural,6,7.003164798195395,218.31803594615158,19.64260822122671,0,204364.68867913625,745.7904892966756
5732,232.01164447551466,72.53057727815315,58.744891729976345,-9.442769738798,0.6917947378561425,2335.7372407353814,33.97976099163765,17.069883979751797,-0.7031767315009334,0.5023456307606121,sunny,highway,6,5.403188898461313,77.16097990375215,4.980781766281963,3,191538.54470081304,7.033231412154566
5733,419.27957307728514,14.986881464581462,58.52146401947533,1.8915036739928044,0.36291548174207233,2254.368461968484,99.2897875302381,21.927978782639947,-2.4665706374216407,0.772234293502781,sunny,highway,3,14.029060470502284,120.5893797227362,18.784894334191314,2,227761.48006140403,8.550994224257796
5734,773.894557445697,23.026209007395526,24.492673782885372,-5.1266384583922395,0.16132971065726312,1110.8847429003097,56.05724214027481,37.87466795431768,-0.91677278411352,0.6585901254442793,sunny,highway,9,13.710874533712463,489.35568054008155,11.169421642098408,3,225252.91329315113,26.876534845166297
5735,879.3360072441632,89.24840879844496,42.852996645834686,-3.379092584065969,0.3756309904388779,2406.4902448076505,94.79277087955299,-4.550114595737076,-1.6619244532468054,0.6680849007297086,sunny,highway,0,11.171367351105168,308.83192870698133,8.301589953306873,1,193999.99242428722,18.079782591062326
5736,440.67094600232974,14.962454127806886,38.488915768304096,9.429096364136297,0.7486150520695833,1937.8045022744911,87.87367626387699,34.56433393116939,-1.306032383861061,0.8259687081884367,sunny,highway,1,6.119103881865965,413.70818642035334,3.7061254670920336,2,200227.8393089855,151.00735102706318
5737,662.323289791304,21.518129546925138,82.73287689431847,-6.866518897693767,0.23591736066828536,1439.836060625383,55.845828896165905,13.70036412975579,2.3076169741651595,0.5465922060872727,sunny,highway,3,13.302898012489702,295.7187369276611,13.35249317527143,0,229703.33963258835,391.0021187964888
5738,1471.0572022840668,110.16628355411262,72.53634990817234,7.324025390506515,0.6638108147006054,1962.7372008870836,44.59105499815184,22.517306811305044,1.5423258073998996,0.8158161599318214,sunny,highway,6,13.648140575506847,430.06059622438784,3.3485028822622485,0,190431.89544522532,2989.044719950671
5739,1530.434357901096,60.792337377626346,112.60257489625756,4.586553919070733,0.24245142261988298,1563.8909489153025,17.199073325920715,12.913263881163328,-0.17296761046277487,0.6643011089409148,sunny,highway,3,7.450506410877171,50.834415598123925,9.075667218039039,2,212453.24509676814,585.3024903041173
5740,1922.3280022457282,58.1951359575253,80.2232810661892,5.961230244952227,0.18346623761158312,1887.6117905687977,37.37894090780063,13.595194230150812,-0.3040959408442918,0.7668973931964701,foggy,city,2,5.149094894623698,192.0566186756721,1.169145684438845,2,239121.52921979307,922.6018611579619
5741,1592.5324010310308,101.29184873282452,30.903822694394435,0.35530615871300103,0.795741307757167,1312.7261722658998,93.93982309614277,40.783948725612944,-1.8694459345089371,0.798573762239341,rainy,rural,7,6.141248577177177,399.28182195037476,19.97099451001548,1,224546.95736167696,22.916812780077205
5742,1357.7944293171206,44.588084844037,53.563788301980416,6.2253369136113434,0.7718631697632821,1349.778194841551,17.781463487446953,3.05461587004292,-2.487375660778375,0.8978738878292285,sunny,city,8,7.767130387525504,95.7414288325582,2.559404081983307,1,230978.3894850609,7.599888249313299
5743,591.6861666181155,75.35074548079223,49.177129274501546,6.337306159006433,0.29048330870287054,1502.950455342874,49.2865335256956,25.14882339048754,2.12695063102975,0.8505143672142002,rainy,highway,10,11.69896787298008,155.83669449575223,18.500525109041938,0,218845.89388422822,868.2187457605281
5744,258.89781520454517,52.545206157858594,35.57029488153861,-6.18073071634474,0.013140703939897792,1339.6471788150275,36.47553494068531,43.96541993029977,1.0497492327352331,0.6878616000214284,sunny,highway,8,6.9464152292702614,228.6757065367405,15.922166739012736,0,210568.75464288596,29.800836071406636
5745,421.1763713579453,54.1076460828652,105.59620916284534,5.321102339861948,0.42889843568780306,2019.2280686060376,78.34086699149108,30.007714917210823,2.869500079503875,0.7660964938898231,rainy,city,0,0.8702790147975379,292.2676189692788,17.50669526278093,0,227082.42379187644,1046.6573006067135
5746,1336.6568424082584,68.58934419934768,62.64660378158247,1.360612540130989,0.2919070307785545,1998.387016658359,87.36725651002212,-1.4434411575031052,-1.637785052972626,0.8953452920365712,rainy,city,0,2.9891342724444305,122.220499974445,14.767846489835076,1,226278.13562626377,8.439209137389787
5747,1598.534292206093,59.40165326919562,57.420074640737006,4.846991584102783,0.25862637817759043,1658.4763786155054,90.13007005016672,27.38082718693978,-0.9641361980363807,0.7470720365188013,foggy,city,3,13.400846768716002,145.760864875033,19.46089944826073,2,239616.22640570023,65.02967548623859
5748,984.254897876217,60.425242615180316,92.20373347958645,-5.6566692818092115,0.15846258266511937,1124.6261619727202,68.53410922839605,41.24861982272977,2.7094095462515564,0.7820986811307937,rainy,highway,1,14.200454308440973,371.6009768167718,17.157181629711655,1,212674.08006289796,612.4473703546398
5749,1158.0453653911813,104.12442253413042,90.21182112375699,-3.4836933692817555,0.6043708818159469,1845.6394702153025,45.88249758389178,18.55074441599859,-2.4558572136862775,0.6486587748592475,foggy,city,0,6.342787738666797,307.00834113952857,5.652979759307236,1,220706.41621197216,18.263703826660592
5750,1746.881475095509,76.11922302775585,24.67968469968395,-5.642311242603581,0.13528895286300244,2228.167656046696,21.64354019693615,3.095549166725577,0.6836499511290349,0.7436512339984193,rainy,city,10,2.311891953092645,417.04033413856416,1.493274013898894,2,210133.02353782323,23.156066531151925
5751,1870.584797627812,40.32992628800193,26.07917715389176,9.667701040959521,0.37940860360405126,2185.2495418848966,57.633871006846455,23.419321529492983,-0.06011280323099788,0.6320829116232032,sunny,city,4,2.7457236209440543,129.2530966281455,3.0058623930351605,1,237429.6791449406,2269.186299926577
5752,1914.168978417924,43.233250432582125,39.666083158664605,-0.9851170634707191,0.5682760597663122,1719.324619314567,97.93425242756035,30.674567940551157,-0.38756571306673826,0.6684624390613133,sunny,city,0,4.742370163871124,136.12065132222133,11.344751383667358,3,204984.76976460323,9.657750949497263
5753,1176.5237931144736,103.25892858883472,72.42039697129242,7.427192326636179,0.7048779648806925,1413.3935262663067,84.53484390192936,23.14342669863968,0.2894903870872978,0.6104395489568039,rainy,rural,5,11.081047249732038,458.40132178290725,0.46161316543633846,1,238803.32898424056,1182.9404061677421
5754,598.7045205900724,25.49682122116744,96.01448772834502,2.5537842523842693,0.7477484850381406,1460.5393475087449,65.7912143579505,43.23294645470885,0.24418307295318156,0.539716247632258,sunny,city,2,5.312666489602304,137.4251171455294,12.071913783770688,2,208533.23821052368,283.8709774316437
5755,1595.9915518228026,86.60881230376731,33.938979901489866,-4.7401271594858025,0.6116074165031504,2194.877762925787,19.967105310545936,18.15762933684517,1.3573402037091238,0.6408029919854542,sunny,highway,6,7.349865810256505,291.19733278784287,18.24841051911366,3,226761.77917812904,976.7669742015963
5756,126.64732690973605,25.270521978420586,42.902422037553464,-7.410672557542643,0.10171939460537135,1029.654019140262,76.09497880304998,32.301942701245956,-1.6150327185943385,0.7058625435088461,sunny,highway,6,13.265549165262415,189.1841412762619,12.7366478509935,3,218073.64884762978,11.7601263628686
5757,1466.8165795889458,46.127167151166184,85.44329185554164,0.7596547928638836,0.00904101747643914,1953.2314230260656,10.988426833568628,29.28787673354795,-1.2868437674154451,0.6806661034454867,rainy,city,10,4.264201678066663,195.5758600947979,0.39666369662611545,2,204768.26522112507,11.999341867473348
5758,259.42324886752556,16.72224894860914,51.12658577165147,-6.811195633066722,0.4361835462542987,1946.0701968100689,45.03065450923087,32.35986652411232,-0.8087820640024769,0.7111538671506903,sunny,highway,3,13.058298909242984,68.79007955681844,19.920065350504085,0,192353.9970425742,6.10121667402427
5759,356.9203737773736,55.66105120723157,20.20467132685048,-8.15310983022149,0.16110707691618684,1179.4102551930741,45.41213843742797,32.77880257543737,-1.5573992123287037,0.6269996628938033,sunny,highway,9,7.1484636598653974,472.30314500032875,13.902836565982902,2,192357.9257823269,26.0521059365512
5760,1657.1046210998961,52.569791159710284,79.29917489162878,1.5991269380499737,0.08237468754751977,1394.7922600162485,77.38659423402235,38.471579542759414,2.7755929562159753,0.8933805420828593,sunny,city,4,1.7137551327202307,44.5313487783684,15.6557915066096,1,214859.8760796914,1876.733261593991
5761,1979.431037440405,39.57113589269677,97.74776379640728,5.522615233217874,0.17691611968690854,1563.532214927597,19.407494644001805,0.6103089078100221,-2.0345525760507965,0.7675146132951468,sunny,city,9,1.1015410774515113,123.26128716967531,12.574092710548374,3,224892.94023099454,8.490386080086083
5762,1997.7565029894654,81.29551077233745,27.30510111550149,-1.4200088941676112,0.5995750409585103,1732.4972746935837,57.78539305567307,41.848292539315146,-2.601897155597658,0.8018656475299495,sunny,city,5,0.0449625710463501,108.8290462288714,11.973166317099912,1,197766.5178860756,8.183427400196685
5763,1454.4219840125809,58.96841318279449,110.92242286578968,-6.119947874309206,0.9762673625609611,1207.444092610875,12.883439528643752,0.28645781140283433,-2.6801308632977565,0.8920576090308154,sunny,highway,7,13.970999227489882,166.32122403061803,7.821526837927294,3,233216.62793555018,11.343515060386716
5764,1373.6154854121664,57.39193318240611,62.42091592046531,-2.0726995142174736,0.6637354187337656,2127.325954782879,14.91434845169281,5.533078704501521,-1.3291190865887517,0.609392665125477,sunny,city,2,12.57339688308013,422.2483627697778,1.3612769020908784,0,195083.42578994588,24.1356919870033
5765,1805.0784727397786,66.4143772795458,55.56063726373885,-3.7472958325739363,0.19153659122501074,2425.2973867827895,52.545433474195555,28.257414734118704,0.22606181538644554,0.862783084354338,rainy,highway,10,12.118111728509174,47.418658060575815,4.1558507761908965,2,225495.73822109686,4.626891765986095
5766,1821.0252352604953,47.11913542757809,89.7925237133654,2.6409540382057988,0.4494727601989329,2246.731092586062,76.85224710961889,7.830310497680781,1.5137441205843352,0.7462241763378827,sunny,highway,3,5.116725546406069,468.4391819425448,13.411724981086042,2,237909.5525611795,2746.6680616803174
5767,523.6901233855401,61.54793959682453,55.494641303373314,-6.838528326573709,0.7342155641718834,1341.7349024158777,15.465384015573457,40.858784312558896,-0.7137371058612016,0.7101024170392054,foggy,city,0,0.22880135040321753,327.141079741685,7.691166221292127,0,191892.6502351537,19.3455868203127
5768,1774.5698091725685,36.2780921227026,100.76805921753355,4.481868771124839,0.6359145642055629,2134.597767287964,64.12324240828876,23.944942738167445,-2.301697403742947,0.5041441511328636,foggy,rural,6,7.239963892480656,264.3643572333316,7.8827511916708,3,211538.63204628084,16.32550993260618
5769,1217.4638538274185,83.13353410571123,109.63471112133712,-7.0291606166992695,0.5841016874402625,1254.2296088675462,21.494233418702578,7.814540721679801,-2.7002669193739113,0.7212309170095272,sunny,rural,3,10.42048299496364,65.0436674375525,17.175720536182443,3,193420.8425146984,6.064657647623098
5770,1093.6339438855205,88.13440746576256,67.79142583246443,5.988617716020271,0.7834233153908898,1085.2784503667924,86.36023285555204,13.723624730255118,1.6620334325108488,0.6454509227356406,sunny,city,7,4.753442921577755,246.7721939007874,18.464815911839114,0,207792.8074245994,1339.292387141082
5771,1044.3259371352656,99.57026201705091,80.6062447085286,8.075189812797062,0.060596893915165796,2400.0291745001537,31.137724202102397,18.085504252319385,-1.2456559938485392,0.8948120086126025,rainy,city,10,13.79711554692216,294.58885333846325,17.90117876900156,1,221445.59316611706,264.1976264582767
5772,888.4494995706864,84.13437084537414,72.47383691402364,-4.553407928925985,0.45219951724287094,1177.149308814031,90.57950884726694,24.10381731972463,-0.6763103014572042,0.6292608378794995,foggy,city,1,2.3289166003752717,438.9565824642053,6.33418932326465,1,236501.09433667624,24.710714651519275
5773,667.9274685049814,19.977659512454842,66.10367140749824,-3.90244376148509,0.6046579243907035,1160.5859841892393,47.446275634806256,7.011614390591943,1.838497695756578,0.5195366182052407,sunny,rural,2,8.275353987089561,193.84042589176866,7.627436339469677,3,196202.26646387685,379.6382973294655
5774,1614.838830180427,47.56151534827324,85.8355995343229,5.750076302887528,0.745326984260059,1287.6205120284426,90.44392769034782,-2.3681536078074714,-2.086382801679263,0.5497109068397534,sunny,city,1,7.973538171442625,340.4748400767158,12.954891129861442,2,228096.87128302534,20.207889404437577
5775,274.98438977261554,113.98850859748896,29.44852427972717,9.31412733297562,0.23143664754305698,1236.0803884668762,37.00475417708281,15.0527314151938,-0.3412390019718735,0.5973306650920693,sunny,city,7,12.275567897590198,460.18734598083716,4.860166642027717,3,212216.67713653113,197.01793239013554
5776,1909.6739552566382,12.630486300818799,25.06040856898282,-6.656838496755823,0.3345722380300234,1776.7205245561156,55.37888010006769,17.75281294756309,-2.744362476088975,0.6449035594910543,sunny,rural,9,3.145082644473387,269.68610568138075,0.6610032655798683,1,235415.12505122388,16.09944424819634
5777,1250.3632679680213,57.7316749931002,81.79885727067702,-0.9284580997327292,0.9530907451143142,1867.829039119493,84.46708799799839,30.587838372652243,-0.2546520743561725,0.821529743867077,sunny,city,8,0.2447651525758346,265.72833134076,7.752744009436194,1,205917.06244541475,16.377076539370382
5778,1196.6652058275815,34.08296187019374,25.916834003655666,-8.831949797316405,0.9830932819889895,2116.6832301584263,80.94915861359802,27.929132818897465,0.9943023071359279,0.5290108817181368,sunny,rural,0,2.6065999046797708,171.7408758635104,13.41462891420786,3,194703.78645126685,12.072691903985598
5779,1794.6542122975263,61.121984537924575,71.95159721407482,-3.601829453173548,0.5955654947809805,1002.8732409393889,28.85285991816545,42.36874818206618,-2.048655686384249,0.5775708231016343,sunny,highway,7,2.4871419120195375,311.6473255829699,6.3517554015211655,3,190098.214057154,18.562683813885336
5780,1852.8419954045144,86.80934701055058,51.7108863601323,6.897863558081236,0.9353449690728997,2479.696529764328,49.902341189549404,13.286482201680556,2.135096863277221,0.7676693905273836,sunny,highway,10,9.641584424776731,341.0960452573712,17.367936994305538,3,193166.6338533197,6041.901019582409
5781,218.94237137880083,77.32531444720749,25.27116466986514,-5.666515126498041,0.7566145998467565,2087.782165763524,12.215731822564095,44.485230234407034,-2.968975767427102,0.5166778374902522,rainy,highway,0,6.397723874384371,16.760764865076517,16.873271638873653,3,223705.6398049091,4.073218935995343
5782,264.692273269766,25.749773560120556,68.10010752875746,-5.434397353542277,0.09121636838716862,2131.0655421880533,73.32512551796269,-2.9906020594454894,1.8131149425218147,0.7472289286415431,foggy,highway,6,1.8934082141202384,326.3823374033257,4.985671245100519,2,232388.9939937527,171.92597211102913
5783,1635.5057919854535,41.49478477043754,118.96306180648276,-4.339101033978102,0.02761266990980117,1129.724349405085,18.231693007017288,19.70503130574142,0.6318516092203749,0.6174412203686139,foggy,rural,0,11.0857941298049,482.31606608811194,6.212783357243184,1,190170.55808662306,65.38320286244097
5784,685.3035398754915,37.203508793400154,27.157068360986862,-3.645561315825921,0.9189535522661015,1915.465262286481,95.67287036506049,8.944261671537893,2.6915787625262255,0.677810995460489,sunny,city,5,6.803832588104055,360.0746625104412,17.995636946086663,1,231751.27784767645,1133.6407549725864
5785,620.7548940107995,115.09099903080421,94.82016766718397,-2.268000388131037,0.7323151846228718,2366.300234485934,96.1796177503279,-2.5370613732410097,-0.9798545254525157,0.8975757060905096,rainy,city,4,0.38804274693038665,329.16689373673336,8.25973891643362,0,218236.0231026381,19.231368666410226
5786,1652.6793688895673,77.34530085227256,66.13302695950816,3.4657965699451756,0.8013730086840205,1228.0455078163052,90.93705715629049,32.1836816435907,-0.7317693744549714,0.6031590944477963,sunny,rural,3,12.86862735475118,400.2189810053125,2.6571113481134634,3,190786.6634623058,138.18481527589128
5787,1978.5143205173854,53.117879572532956,99.71943845012922,7.5109756782168535,0.3895641448235558,2320.291749190262,16.803321875150015,17.7027531039758,1.6157680460910808,0.5928538338711791,sunny,city,1,11.691495190594427,218.66511740466268,11.90516576164154,2,231034.20873736913,4552.614700800481
5788,865.6300583355143,15.7813980418744,45.78614453840464,-1.6869894574359035,0.07133561140270302,1457.5297290768485,19.1886131965571,43.55072550516837,-0.4967871449306821,0.578702671648854,sunny,city,6,8.216558088719626,46.93507747478567,3.440454895831691,2,191805.1012814511,4.7241557844929725
5789,1332.253057682476,74.904690301747,31.474745182990205,9.04142366431981,0.7103608596168687,1387.924198415279,98.33585574417792,20.048600141207608,0.8976966812145901,0.7351366678795848,sunny,city,4,13.726155086633215,280.8912510300132,3.895691106748094,1,198505.5516935349,1742.780512091351
5790,286.1184293114526,40.64624478821049,97.09973000395635,0.3071103893225488,0.4438512760416901,1844.060339107145,67.6475033603175,4.066532834141872,-2.0651915191870165,0.781370858566608,foggy,city,0,8.539105308755643,9.128622438141331,2.3460753153674743,3,239987.55066011212,3.0550214345608873
5791,911.895310395268,52.39724081226164,71.8150488014325,-4.561044439125497,0.24492100274174822,1868.9995362239536,79.65368715940419,-4.733601783065457,1.3686725762885024,0.8345814306840718,rainy,city,3,11.514510271083205,102.56605333671696,11.821516557593238,1,198313.61976489925,370.6806229548105
5792,1151.899018165742,38.406720152138185,83.10062582819268,-2.1024583727570976,0.13242392562744731,1561.3013501111525,35.16206616706615,37.356377484682476,1.8239049865902344,0.6692984843865234,rainy,rural,7,14.59617050057596,207.78936467367572,1.4855821933261544,1,215308.2054545475,831.5625746623467
5793,1428.877189255752,95.01761626615665,79.4106980466553,-5.278537327206486,0.8014226534776671,2332.2550869530282,94.83371814630294,5.663677345960044,-2.685302130873396,0.627840719506736,rainy,city,10,12.127087526408427,114.73787749999772,3.361980450385671,0,213317.63023030432,8.894905665495859
5794,1334.0212267021298,66.93782561569401,70.3869724181037,-2.1151262444681076,0.8281562906572053,1830.2765565943853,97.68359445328745,36.260674320964235,-1.3776051831522933,0.5837440983693366,rainy,city,7,10.058011809285677,483.284386425432,13.344685306484838,1,214020.37517686136,27.40433102609942
5795,1281.8192988216333,66.03223738613603,40.773669926771255,-5.676759924546517,0.19356779900704596,1264.3980026589397,21.805102440238255,44.75594913808099,0.24460536815894518,0.8000653139085645,rainy,highway,9,4.654583602857613,62.605079247631764,3.5858001255484977,0,226064.76545873773,5.445626943075142
5796,489.6793769105742,76.0215393446253,114.87957790368532,-9.937468696773992,0.3291211149493606,1902.22690030072,18.915355658867114,31.648455527384073,1.8848132393603874,0.5269963699413074,sunny,city,6,2.2485857478266027,475.7768103375134,9.220696485272978,0,225967.86967745307,152.310807528145
5797,563.0543280179621,56.30474584879974,66.75003472013283,8.15939545105408,0.6912149125016227,1305.447279882654,98.53106432123701,34.26856182373388,2.8734649989015684,0.6580387204348905,sunny,highway,10,1.1413400310711201,218.81542882516652,1.1622348614457987,1,230738.4624266219,1174.7263948661407
5798,415.1631478651732,10.888867205918311,66.29750343075347,-1.8250586305450205,0.7702213617955002,2077.554948297661,83.41814397040082,26.1672408513903,-1.8815424495702566,0.6557277030947731,sunny,city,5,8.494126049280041,372.8777900038155,14.23013198167869,0,209242.33406513726,21.734539631586927
5799,1074.3764913556129,112.6464876867395,79.22193025133299,-6.707795270777076,0.4860478959420093,1366.7934260163022,92.22563537105607,0.34015864786580474,-2.851811581596749,0.782120204057202,sunny,city,4,10.811957318128414,196.05242299154182,0.7950102692411269,3,208825.0987287685,12.445303662967325
5800,1735.6691669836753,47.980694532416884,86.30578049703394,6.262546286131382,0.5359975626319737,1953.746090561345,45.70332871819588,27.679149446443265,1.14127369899861,0.5389773860077504,rainy,highway,3,13.289736804941313,373.66471912074087,13.201617102001764,3,235319.6147445433,2838.8366791492863
5801,1384.2071931722248,27.38884376468958,24.88155790019693,-2.811798232374046,0.4874118433203493,1518.2786225554992,53.01846358951224,9.366616710731849,1.5477564538215884,0.5187193150672861,sunny,city,6,6.578772991366809,476.1348460735625,5.430378917515036,0,234494.36709973868,909.919402911727
5802,200.6516765746746,16.469536133543663,48.87086173938765,-0.926427304754565,0.2985367513977465,1108.2837530090912,81.86163219519683,22.63691850733175,-2.840964387796267,0.7519069891370196,rainy,rural,0,9.165967891817273,293.09310724517366,1.888048277477932,0,236713.83501957793,17.126948413576
5803,1576.317582402227,23.314599987140767,93.17195376168905,-9.914986958925347,0.4057005581435722,2000.2279221820336,12.839810655842577,16.046647019880083,-1.5794183340356398,0.5429370733933874,sunny,city,4,11.075972338724828,155.8874866021877,4.463471509670295,3,208698.53158016296,10.591398430100744
5804,1563.9077062498682,111.91742673558271,57.15796770103962,-6.914494777399294,0.2730322132697304,1473.89581959936,59.663854957467365,-1.3545469481894274,2.6705187863489575,0.6486336143316895,sunny,highway,4,14.233565507342732,63.33788860121883,6.830765159612388,2,209563.45454784855,1308.3691065235535
5805,913.4498830360378,88.38794757807321,31.679787133829485,-3.5569055272024186,0.004608403806071748,2323.463932694218,35.60901050724931,12.72515548838387,0.6927427590268147,0.5929425086885637,sunny,highway,4,12.3713468467747,362.29485538296456,9.684958516940954,1,207820.37987306787,208.2407645226199
5806,556.8125267027854,93.50096566952853,59.571519883487184,-3.353205436300842,0.24001226918803747,1688.0191300322645,58.73991751328555,24.19408046755339,-1.595276834011008,0.7269935871895843,sunny,highway,5,9.671439349179558,184.88155352792296,3.5590799485706546,1,213444.6803899572,11.676674763493828
5807,1269.92174510538,99.44115350533379,88.38474224763199,-4.450517771668345,0.42557083141970614,1376.216025964758,93.50112879632884,10.816784771984864,1.4555548623647734,0.6924625356919055,sunny,rural,2,10.976215311658516,14.937802493795772,9.070570146480463,1,197506.65835763604,581.4179859458292
5808,1057.0822287186772,83.98571600364131,102.28052048338199,8.28639184394433,0.3680691278076386,2033.5945914362826,56.13129104844709,15.827221715781677,0.07246447719951868,0.6707806581906185,sunny,city,5,10.350810652322496,246.50801986486277,1.2432921251900995,0,233227.67059105876,1167.0869742124162
5809,1038.8229857717852,95.86454744767626,36.62495313680661,-1.0172671990715674,0.8695294016355327,2096.239826306148,95.34730324144861,31.078537610563092,-1.9116566222804283,0.8863003655069251,sunny,city,9,1.2738760416118664,13.535466957696073,3.5729719967883176,3,222632.6856292591,3.602537117863693
5810,299.397236057743,60.1235674546227,82.30941169601186,1.3236007034622979,0.6160610775324803,1104.2254886903586,35.45770192633585,42.935071232037224,0.23938382239274683,0.7599277682630806,sunny,highway,7,10.982775237355403,329.74835381122733,6.813361251006676,0,234528.735826386,94.15087091819935
5811,197.70234533617875,44.842718391176156,84.67199860520194,-7.743478157221203,0.8418372167509132,1193.6221004962238,84.95014242314075,10.33758508744133,-0.8325036286870455,0.6945215627401704,sunny,rural,8,1.8296403783220778,38.573974569919926,16.308846935760265,3,200627.22076178022,5.053312685859339
5812,529.351027896461,12.501067617826031,78.81650632585269,0.815316033990035,0.049966761152215,2474.497244694724,79.06926032220515,38.0086341572301,-0.6400911345914921,0.6826796095064184,sunny,city,7,11.634685770496823,53.251337432193615,0.25608033048354306,3,196352.91380216586,4.92663021709698
5813,164.96611832367546,84.60474527941965,60.826612394508594,-3.240863976194817,0.8998931265161529,2005.3902130580584,58.25085515849736,39.50212620176211,-2.4623124775357437,0.5734806100972821,rainy,city,10,11.463821529464848,173.42385112555021,12.711743734968666,3,195058.93718456445,12.005891698906307
5814,1733.8249091013236,66.38670134116809,101.61787199377211,-7.88219514944076,0.7270869798083236,2343.038707472501,98.4286485343698,38.80744373230072,-1.771581013050203,0.7878040732812268,sunny,city,8,8.631801819759168,472.36222765413066,17.876664113684107,1,215092.74082692107,26.510561258460374
5815,965.3397235147359,107.07521026357045,28.386718883227587,3.2891619324207286,0.40707402677028054,1629.878775921443,64.94086784140421,-4.3973414967248825,-1.9759158232497254,0.6989273520047333,rainy,highway,0,12.696760501839783,64.79097115321473,14.509965508824624,0,236975.73065695757,5.881719480004213
5816,1350.7678389169253,22.522656029604388,26.47483282939765,1.4457467707225993,0.7416470423033907,1895.017206429754,62.65734943887893,23.851052582277198,-0.3948680207944373,0.6188473960107432,rainy,highway,7,3.5278731734227824,447.1735320610069,18.238153022953377,0,193007.79230653096,29.701510328304682
5817,1534.5241390854133,81.1794213684904,21.16746361154887,2.83245545049175,0.057796221114023286,1070.966220632659,99.0554512199498,21.32441581585262,1.3391248153751953,0.6950022670017802,sunny,city,1,2.5514752729250842,67.19854316968463,3.961028057316076,3,231106.36166305127,946.5882748268954
5818,1689.9053377069956,118.28475392974926,99.60187583839794,-3.041461032587124,0.24101341421638517,2204.971318205495,25.75945320829234,1.108531451423841,-0.322000615316136,0.7626256486855763,rainy,city,7,13.114394537055341,18.57183273673576,18.25568212425262,3,206718.54969951347,3.3290043057221084
5819,997.8845951901712,88.84750698267365,63.249632373629034,7.00229728542073,0.2532424041015632,1719.731970487087,24.224656462354144,20.58480171163487,0.18126979414567573,0.5789394923974497,sunny,city,9,2.2475453782521555,264.64382676941864,13.406901474824714,0,217530.88526964042,881.3380862686774
5820,1353.9581346314662,62.46050265682247,52.53211064618504,5.207964048494167,0.057050462132911796,1183.435519077486,56.96544362858102,4.71033323283351,-1.2430677912890018,0.525912507889324,sunny,city,10,9.770528175763356,48.437909396279096,6.640549371462978,3,224335.33630128295,4.828148097472772
5821,1166.53825491759,81.08151784018763,109.26738774679228,7.74146354902833,0.9977057286196491,1154.3941209766572,81.49184071683239,10.081034935598279,0.7595170329949352,0.5495637780541465,foggy,city,10,3.827899532409618,353.8495971532895,13.250540930753687,2,197827.80482272158,1339.6708626954285
5822,1727.9201852876458,35.99810895124531,116.91231650710941,-1.6283368698966356,0.7871782613173608,1619.124453048702,30.933164331494517,-2.6013111452619424,-0.6388254599703007,0.6290029664590475,sunny,rural,7,6.1965620370897465,443.6538455362977,7.817457815864956,3,214552.58314241958,25.323296780970058
5823,1650.9409780823064,80.90184381741118,48.921163612075105,4.151505835938142,0.8622930992597087,2333.288983419097,51.14644277728612,1.8921939390591136,-1.354098599097835,0.7577267664240608,sunny,city,9,3.9694514917075554,352.8433133882575,19.043256696881286,3,234379.9622460476,20.71389104560971
5824,1196.1726923084489,117.03589799299051,94.335423125047,0.41509110988569825,0.16963641352726622,1975.4632900201534,82.41088063686745,11.866861571576962,2.8074229994058646,0.7039383135950411,rainy,highway,6,2.6028789145332762,106.64160350184586,0.21515290044258317,1,207593.8544570009,2142.856952316649
5825,729.689428734885,55.230513205327355,98.24522809977077,-1.8304697902455422,0.860088799709386,2099.328975383407,45.165156519080774,25.503241212490146,-1.96842696567605,0.825871826352629,rainy,rural,3,0.20687962733339632,301.16243749985784,11.839694807978256,3,205896.68429558922,18.0462729465837
5826,881.0528350562015,32.41101234722108,36.25281493687952,-9.394979457999215,0.19326348519938047,1774.2339270206628,71.39113222944775,37.77697718267683,-1.5444693452840983,0.5759162776935884,rainy,city,4,14.840024757501586,115.68577985192232,15.372474106479409,0,222748.95524639127,8.304181551596383
5827,1359.0868843782907,23.605811870194376,119.61717084829166,3.9740783133064577,0.07557227596269975,1442.2256934609918,52.58040979361982,12.663330082753877,0.8233117676690807,0.8197800901282066,sunny,rural,7,12.084854417247799,320.9728006032764,10.909515716500657,0,231478.07885514727,849.1656931897063
